,article_url
371,https://seekingalpha.com/article/3974566-wingstops-bubble-continues-inflate
372,https://seekingalpha.com/article/3974077-healthstream-high-growth-saas-company
373,https://seekingalpha.com/article/3974464-bernie-sanders-california-dropped-grenade-gilead
374,https://seekingalpha.com/article/3974458-3d-systems-calm-storm
375,https://seekingalpha.com/article/3974385-public-service-announcement-sunedison-shareholders-will-get-nothing
376,https://seekingalpha.com/article/3974389-amplify-snack-brands-post-q1-results-secondary-still-short
377,https://seekingalpha.com/article/3974274-fossil-worst-yet-come
378,https://seekingalpha.com/article/3974210-tesla-model-x-deposits-convert
379,https://seekingalpha.com/article/3974111-solarcity-disclosures-suggest-steep-downward-revision-guidance-2016-order
380,https://seekingalpha.com/article/3973496-avid-technology-cfo-pulls-ripcord-bookings-crater-liquidity-crisis-nears
381,https://seekingalpha.com/article/3973481-ondecks-implosion-may-soon-engulf-bofi
382,https://seekingalpha.com/article/3973528-solarcity-analysts-muse-business-model-give-tips-run-business
383,https://seekingalpha.com/article/3973971-chesapeake-model-update
384,https://seekingalpha.com/article/3973922-model-just-die-lendingclub-p2p-marketplace-lenders
385,https://seekingalpha.com/article/3973812-student-transportation-dividend-cut-way
386,https://seekingalpha.com/article/3973710-gloomy-outlook-kohls
387,https://seekingalpha.com/article/3973211-cafepress-founders-turnaround-plans-will-self-serving
388,https://seekingalpha.com/article/3973669-apple-positioned-disappointment-india
389,https://seekingalpha.com/article/3973560-wynn-macau-declines-worse-feared
390,https://seekingalpha.com/article/3973541-close-look-herbalifes-ongoing-recruiting-operations
391,https://seekingalpha.com/article/3973553-starbucks-expensive-netflix
392,https://seekingalpha.com/article/3973533-new-ceo-fix-issues-facing-perrigo
393,https://seekingalpha.com/article/3973508-5-questions-every-tesla-investor
394,https://seekingalpha.com/article/3973457-lumber-liquidators-may-go-business
395,https://seekingalpha.com/article/3973422-paragon-shipping-share-price-spiked-will-fall
396,https://seekingalpha.com/article/3972359-go-bad-ugly-reachlocal
397,https://seekingalpha.com/article/3973182-lindsay-corporation-estimating-mid-cycle-earnings-cyclical-business
398,https://seekingalpha.com/article/3973121-just-much-rotten-state-tableau
399,https://seekingalpha.com/article/3973111-open-letter-ftc-herbalife
400,https://seekingalpha.com/article/3973079-treehouse-foods-recent-run-consider-going-short
401,https://seekingalpha.com/article/3973064-supercharger-consumption-numbers-confirm-tesla-budgets
402,https://seekingalpha.com/article/3973062-shake-shack-downward-pressure-will-continue
403,https://seekingalpha.com/article/3973044-kraft-heinz-20-times-2018-profit-levels
404,https://seekingalpha.com/article/3972939-chesapeake-market-trades-data-driscolls-case-worth-lot-20-percent
405,https://seekingalpha.com/article/3972455-herbalife-litigation-means-ftc-likely-alleges-pyramid-scheme-strong-sell-latest-disclosure
406,https://seekingalpha.com/article/3972403-gentherm-already-overvalued
407,https://seekingalpha.com/article/3972356-demandware-revenues-can-deceiving
408,https://seekingalpha.com/article/3972343-herbalife-still-playing-chicken-ftc
409,https://seekingalpha.com/article/3972291-apples-china-problem
410,https://seekingalpha.com/article/3972284-tesla-pride-goeth-destruction
411,https://seekingalpha.com/article/3972330-tesla-manufactures-pretext-imminent-capital-raise
412,https://seekingalpha.com/article/3972328-eleven-biotherapeutics-immediate-pipeline-running-cash-70-percent-downside
413,https://seekingalpha.com/article/3972302-noodles-may-worth-5
414,https://seekingalpha.com/article/3972274-apples-latest-threat-huawei
415,https://seekingalpha.com/article/3972293-blackberry-just-end-hardware-misery
416,https://seekingalpha.com/article/3972193-netflixs-international-expansion-regulations-worry-just-paperwork
417,https://seekingalpha.com/article/3971866-tesla-o-tangled-web-weave-first-practice-deceive
418,https://seekingalpha.com/article/3971847-tesla-earnings-really-matter
419,https://seekingalpha.com/article/3971831-weatherford-international-limited-options-bring-hammer
420,https://seekingalpha.com/article/3971191-enphase-sinking-faster-expected
421,https://seekingalpha.com/article/3971770-tesla-major-cash-issues
422,https://seekingalpha.com/article/3971177-john-hancock-deal-debunks-solarcitys-value-generation-myth
423,https://seekingalpha.com/article/3971748-vivint-solars-market-position-deteriorating
424,https://seekingalpha.com/article/3971736-fitbit-scam
425,https://seekingalpha.com/article/3971739-ugly-q1-16-updates-melrose-credit-union-medallion-bank-chicago
426,https://seekingalpha.com/article/3971664-aclaris-therapeutics-sounds-like-science-right
427,https://seekingalpha.com/article/3971640-yamana-gold-low-efficiency-artificial-increase-share-price
428,https://seekingalpha.com/article/3971515-marathon-oil-running-options
429,https://seekingalpha.com/article/3971469-tesla-manages-lose-19059-per-car-sold
430,https://seekingalpha.com/article/3971434-ondeck-capital-will-company-even-make
431,https://seekingalpha.com/article/3971363-invasion-robot-analysts
432,https://seekingalpha.com/article/3971273-objective-look-valuation-twitter
433,https://seekingalpha.com/article/3971262-facebook-contrarian-viewpoint
434,https://seekingalpha.com/article/3971236-intel-dinosaur-headed-extinction
435,https://seekingalpha.com/article/3971176-unfair-insider-perks-habit-restaurants-inc
436,https://seekingalpha.com/article/3971122-healthcare-services-group-financially-strained-clients-make-attractive-short
437,https://seekingalpha.com/article/3971096-investors-look-valmie-resources
438,https://seekingalpha.com/article/3971077-panera-perched-ledge
439,https://seekingalpha.com/article/3970517-can-logitech-really-grow
440,https://seekingalpha.com/article/3970873-love-einhorn-yelp-much
441,https://seekingalpha.com/article/3970855-cabot-corp-still-running-ahead-less
442,https://seekingalpha.com/article/3970705-sober-approach-valuing-amazon
443,https://seekingalpha.com/article/3970605-sprint-believe-hype
444,https://seekingalpha.com/article/3970499-shake-shacks-business-model-scaleable
445,https://seekingalpha.com/article/3970375-careful-linkedin
446,https://seekingalpha.com/article/3970342-cree
447,https://seekingalpha.com/article/3970325-helen-troy-caught-war-bulls-vs-bears
448,https://seekingalpha.com/article/3970295-workday-nearing-end
449,https://seekingalpha.com/article/3970222-seagate-fall-dividend-yield-trap
450,https://seekingalpha.com/article/3970084-teslas-analysts-awake-ask-conference-call
451,https://seekingalpha.com/article/3970072-steer-clear-government-properties-income-trust
452,https://seekingalpha.com/article/3970062-microsoft-4-reasons-sell-stock
453,https://seekingalpha.com/article/3970039-major-accounting-question-valeant-pharmaceuticals
454,https://seekingalpha.com/article/3969920-pan-american-silver-sell-stock-now
455,https://seekingalpha.com/article/3969855-micron-10-floor-hold-long
456,https://seekingalpha.com/article/3969856-activision-blizzard-collapse-imminent
457,https://seekingalpha.com/article/3969554-motorola-solutions-lte-opportunity-airwave-acquisition-mask-struggling-business
458,https://seekingalpha.com/article/3969469-clearfield-requires-explosive-growth-business-model-precludes
459,https://seekingalpha.com/article/3969631-blackrock-kelso-capital-hero-zero-time-flat
460,https://seekingalpha.com/article/3969630-put-20-refundable-deposits-tesla-model-3
461,https://seekingalpha.com/article/3969579-twitter-worthless-investment
462,https://seekingalpha.com/article/3969572-looks-like-semileds
463,https://seekingalpha.com/article/3969558-gw-pharmaceuticals-cannabis-stock-way-high-make-sense
464,https://seekingalpha.com/article/3968980-short-container-store-business-working-much-else-fix
465,https://seekingalpha.com/article/3969534-put-shut-time-twitter
466,https://seekingalpha.com/article/3969521-apple-maybe-follow-icahn
467,https://seekingalpha.com/article/3969471-large-downside-expected-near-term-natural-alternatives-international-inc
468,https://seekingalpha.com/article/3969462-enough-smoke-mirrors-senate-look-herbalife-next
469,https://seekingalpha.com/article/3969053-intel-believe
470,https://seekingalpha.com/article/3968985-tesla-used-cars-rocky-mountain-high
471,https://seekingalpha.com/article/3968984-digital-analog-asteroid-heading-toward-cirrus-logic
472,https://seekingalpha.com/article/3968523-trueblue-may-just-beginning
473,https://seekingalpha.com/article/3968949-pacific-drilling-shot-nowhere
474,https://seekingalpha.com/article/3968897-weatherford-international-surviving-providing
475,https://seekingalpha.com/article/3968884-stamps-com-lousy-piece-ship
476,https://seekingalpha.com/article/3968727-qunar-overvalued-bleeding
477,https://seekingalpha.com/article/3968718-rocket-internet-nothing-hot-air
478,https://seekingalpha.com/article/3968671-natural-alternatives-internationals-new-patent-really-just-fix-old-patent-expiring-next-year
479,https://seekingalpha.com/article/3968184-dean-foods-imminent-margin-contraction-spawns-asymmetric-short-opportunity
480,https://seekingalpha.com/article/3968540-container-stores-low-bar-gives-reason-cheer
481,https://seekingalpha.com/article/3968517-quad-graphics-still-cheap-enough
482,https://seekingalpha.com/article/3968494-fundamentals-technicals-say-lands-end-headed-lower
483,https://seekingalpha.com/article/3968432-mannkind-even-yogi-see-one-coming
484,https://seekingalpha.com/article/3968428-3m-get-still-can
485,https://seekingalpha.com/article/3968404-catalysts-drive-mcdonalds-new-highs
486,https://seekingalpha.com/article/3968205-intrexon-parts-2minus-8
487,https://seekingalpha.com/article/3968289-workhorse-group-paid-stock-promotion-financing-partner-expelled-finra-insurmountable
488,https://seekingalpha.com/article/3968382-apple-service-unbundling-drive-ecosystem-expansion
489,https://seekingalpha.com/article/3968248-twitters-earnings-turnaround-yet
490,https://seekingalpha.com/article/3968233-even-buyout-justifies-cornerstone-ondemands-valuation
491,https://seekingalpha.com/article/3968162-caterpillar-time-sell-stock
492,https://seekingalpha.com/article/3968150-tesla-disclosed-material-information-selectively
493,https://seekingalpha.com/article/3967767-adcare-common-stock-deserves-35-percent-haircut
494,https://seekingalpha.com/article/3968105-hsbc-strategy-place
495,https://seekingalpha.com/article/3968102-medallion-follow-part-2-believe-us-listen-melrose
496,https://seekingalpha.com/article/3968052-yelp-mess
497,https://seekingalpha.com/article/3967988-cider-bubble-popping-boston-beer-sell
498,https://seekingalpha.com/article/3967979-anavex-life-sciences-miracle-drug-toxic-financing-set-severe-decline-price
499,https://seekingalpha.com/article/3967974-american-airlines-good-news
500,https://seekingalpha.com/article/3967978-blackbaud-inc-need-sell-stock
501,https://seekingalpha.com/article/3967854-sell-ibm
502,https://seekingalpha.com/article/3967850-visa-incentive
503,https://seekingalpha.com/article/3967827-netflix-becoming-just-another-media-company
504,https://seekingalpha.com/article/3967776-firmly-bearish-stamps-com
505,https://seekingalpha.com/article/3967746-honey-shrunk-gigafactory-ii
506,https://seekingalpha.com/article/3967738-short-opportunity-penumbra-following-expiration-earnings-blackout-period
507,https://seekingalpha.com/article/3967736-ipo-lockup-period-advanced-accelerator-applications-provides-excellent-shorting-opportunity
508,https://seekingalpha.com/article/3967732-netflix-red-flags-emerge-10-q-filing
509,https://seekingalpha.com/article/3967726-seaworlds-blue-world-project-dead
510,https://seekingalpha.com/article/3967717-mcdonalds-get-go-short
511,https://seekingalpha.com/article/3967722-its-rocket-science-tesla-short
512,https://seekingalpha.com/article/3967608-armours-valuation-part-2-buy-stock-still
513,https://seekingalpha.com/article/3967563-american-railcar-derail-thursday
514,https://seekingalpha.com/article/3967561-trinitys-demise-just-begun
515,https://seekingalpha.com/article/3967558-general-electric-investors-seek-value-get-31-share
516,https://seekingalpha.com/article/3967543-u-s-concretes-debt-fueled-acquisition-growth-strategy-run-course
517,https://seekingalpha.com/article/3967510-question-ge-shareholders-patient
518,https://seekingalpha.com/article/3967406-shake-shack-chairmans-poor-response-trans-bathroom-ruling
519,https://seekingalpha.com/article/3967391-amd-triumph-faith
520,https://seekingalpha.com/article/3967373-bring-butter-netflix-toast
521,https://seekingalpha.com/article/3967341-wynn-will-fall-reporting-earnings
522,https://seekingalpha.com/article/3967339-barnes-and-noble-education-slow-death-looms
523,https://seekingalpha.com/article/3967303-teslas-financial-shenanigans
524,https://seekingalpha.com/article/3967281-solarcitys-recent-debt-raises-implications
525,https://seekingalpha.com/article/3966956-mcdonalds-short-can
526,https://seekingalpha.com/article/3966928-facebook-kill-linkedin
527,https://seekingalpha.com/article/3966894-shorting-coca-cola
528,https://seekingalpha.com/article/3966892-intrexon-zika-virus-hype-nonsensical
529,https://seekingalpha.com/article/3966864-freeport-mcmorans-run
530,https://seekingalpha.com/article/3966766-apple-tough-tap-chinas-new-385-million-smartphone-market
531,https://seekingalpha.com/article/3966697-netflix-gets-punishment
532,https://seekingalpha.com/article/3966690-blackbaud-profit-serving-non-profits
